Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Billyard,https://www.crunchbase.com/funding_round/billyard-seed--8b6d3249,Billyard,https://www.crunchbase.com/organization/billyard,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",,,,14/12/2018,Seed,,,,Yes,billyard app makes it easy to use tax-privileged grants digitally.,"Apps, Billing",,https://billyard.de/,,,,,Seed,1,,DIGITALHUB.DE,1,,"631,377"
Pre Seed Round - Roamlike,https://www.crunchbase.com/funding_round/roamlike-pre-seed--ecc6a6af,Roamlike,https://www.crunchbase.com/organization/roamlike,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,18/12/2018,Seed,,,,Yes,"At Roamlike, hosts of vacation rentals find everything that is important for the furnishing and operation of their rental at the best price.","E-Commerce, Marketing, Rental, Vacation Rental",,https://roamlike.com,$1M to $10M,,,,Seed,1,,NCA,1,,"331,544"
Pre Seed Round - eevie - accelerating climate action,https://www.crunchbase.com/funding_round/eevie-pre-seed--01e099f1,eevie - accelerating climate action,https://www.crunchbase.com/organization/eevie,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",360000,EUR,413694,31/12/2018,Seed,,,,Yes,eevie is a engagement tool to measure & reward employee climate action and to foster a climate friendly work culture.,"CleanTech, GreenTech, Mobile, Mobile Apps, Social Impact, Sustainability",,https://www.eevie.io/,Less than $1M,360000,EUR,413694,Seed,2,,,,,"368,008"
Seed Round - Abihome,https://www.crunchbase.com/funding_round/abihome-seed--d84a26af,Abihome,https://www.crunchbase.com/organization/abihome,Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2019,Seed,,,,Yes,Abihome ist Deutschlands größte Plattform zur Stufenorganisation für Oberstufenschüler in Deutschland.,"E-Commerce, Education, Internet, Productivity Tools",,https://www.abihome.de,Less than $1M,,,,Seed,1,,MADSACK Mediengruppe,1,,"303,261"
Seed Round - Paztir,https://www.crunchbase.com/funding_round/paztir-seed--1368310c,Paztir,https://www.crunchbase.com/organization/paztir,Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,01/01/2019,Seed,,,,Yes,"Paztir automates bike and box locks, tracks, and manages access, helping you save up to 30 minutes daily per bike.","Automotive, Security",,http://www.paztir.com/,,,,,Early Stage Venture,3,,Unknown Group,1,,"275,651"
Pre Seed Round - EnergyCortex,https://www.crunchbase.com/funding_round/energycortex-pre-seed--65753a4f,EnergyCortex,https://www.crunchbase.com/organization/energycortex,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",30000,EUR,34385,01/01/2019,Seed,,,,Yes,EnergyCortex provides an AI-powered software-as-a-service platform for energy data analytics.,,,https://www.energycortex.com/,,30000,EUR,34385,Seed,1,,EXIST,1,,"486,551"
Seed Round - Routine Health GmbH,https://www.crunchbase.com/funding_round/routine-health-gmbh-seed--6393b0e1,Routine Health GmbH,https://www.crunchbase.com/organization/routine-health-gmbh,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1139000,03/01/2019,Seed,,,,Yes,"Digital Health applications for neuropathic pain patients (VR, AR, iOS, Android).","Health Care, Medical Device, Mental Health, Rehabilitation",,https://www.routine.health,,1000000,EUR,1139000,Seed,1,,,,,"260,196"
Seed Round - worqs Coworking & Flex Office,https://www.crunchbase.com/funding_round/cowork-ag-seed--b963d8b4,worqs Coworking & Flex Office,https://www.crunchbase.com/organization/cowork-ag,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,04/01/2019,Seed,,,,Yes,"Coworking, Flex Office","Commercial Real Estate, Coworking, Real Estate, Sharing Economy",,https://www.worqs.de,,,,,Seed,1,,BLACK RHINO VENTURES,1,,"439,563"
Seed Round - MOQO,https://www.crunchbase.com/funding_round/moqo-seed--6e5a6c11,MOQO,https://www.crunchbase.com/organization/moqo,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,17/01/2019,Seed,,,,Yes,MOQO is the cloud based platform enabling everyone to offer shared mobility services.,"Cloud Computing, Cloud Infrastructure",,https://moqo.de/en,Less than $1M,,,,Seed,3,Agile Accelerator,Agile Accelerator,1,,"283,390"
Seed Round - helpcheck,https://www.crunchbase.com/funding_round/helpcheck-seed--30004456,helpcheck,https://www.crunchbase.com/organization/helpcheck,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",900000,EUR,1023076,19/01/2019,Seed,,,,Yes,helpcheck is a leading German Legal Tech platform that enables every consumer to enforce their right as easy as booking a hotel,"Internet, Legal Tech, Software",,https://helpcheck.de/,$1M to $10M,2400000,EUR,2735038,Seed,3,,Newport Asset Management,1,,"236,911"
Seed Round - Phasya,https://www.crunchbase.com/funding_round/phasya-seed--507a7134,Phasya,https://www.crunchbase.com/organization/phasya,Seed,"Seraing, Liege, Belgium, Europe",967000,EUR,1099333,21/01/2019,Seed,,,,Yes,Phasya offers solutions for detecting drowsiness and measuring eye movements.,"Health Care, Health Diagnostics, Information Technology, Medical, Software, Wellness",,http://www.phasya.com/en,$1M to $10M,967000,EUR,1099333,M&A,1,,"Gesval, Meusinvest (Noshaq), Scale Investors, WING by Digital Wallonia",4,,"436,639"
Series A - Cannamedical Pharma,https://www.crunchbase.com/funding_round/cannamedical-series-a--43176a7f,Cannamedical Pharma,https://www.crunchbase.com/organization/cannamedical,Series A,"Köln, Nordrhein-Westfalen, Germany, Europe",15000000,EUR,17172256,31/01/2019,Early Stage Venture,,,,Yes,Cannamedical Pharma is an independent medical cannabis wholesalers in the European Union.,"Cannabis, Health Care, Medical, Pharmaceutical",,https://cannamedical.com,$1M to $10M,15000000,EUR,17172256,Early Stage Venture,1,Orkila Capital,Orkila Capital,1,,"652,878"
Seed Round - aifora,https://www.crunchbase.com/funding_round/aifora-seed--54e8b4cf,aifora,https://www.crunchbase.com/organization/aifora,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",3000000,EUR,3430547,04/02/2019,Seed,,,,Yes,"aifora offers powerful SaaS solutions for more accurate and targeted pricing, promotions and merchandise flow for brands and retailers.","Artificial Intelligence (AI), B2B, Big Data, Machine Learning, Predictive Analytics, Retail Technology, SaaS",,https://www.aifora.com/,$1M to $10M,10000000,EUR,11940968,M&A,2,Capnamic Ventures,Capnamic Ventures,1,1,"268,710"
Pre Seed Round - Pangea Technology,https://www.crunchbase.com/funding_round/pangea-technology-pre-seed--993de841,Pangea Technology,https://www.crunchbase.com/organization/pangea-technology,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,12/03/2019,Seed,,,,Yes,Pangea Technology is an app for hiring remote IT talent.,"Information Technology, Software",,https://www.pangea-technology.com,$1M to $10M,,,,Seed,1,,,,,"294,466"
Seed Round - ALX Systems,https://www.crunchbase.com/funding_round/alx-systems-seed--6045cf29,ALX Systems,https://www.crunchbase.com/organization/alx-systems,Seed,"Liège, Liege, Belgium, Europe",100000,EUR,113067,14/03/2019,Seed,,,,Yes,"ALX provides smart UAV solutions, dedicated to enable complex missions, computer vision, swarming on UAV.",Aerospace,,http://www.alxsys.com,Less than $1M,800000,EUR,937767,Seed,2,,Digital Attraxion,1,,"424,577"
Seed Round - SoSafe,https://www.crunchbase.com/funding_round/sosafe-cyber-security-awareness-seed--487c483d,SoSafe,https://www.crunchbase.com/organization/sosafe-cyber-security-awareness,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,18/03/2019,Seed,,,,Yes,SoSafe empowers organizations to scale agile awareness programs that build a security culture.,"Cyber Security, SaaS, Security",,https://sosafe-awareness.com/,$1M to $10M,73000000,USD,73000000,Early Stage Venture,3,,Global Founders Capital,1,,"451,175"
Seed Round - AlterEyes,https://www.crunchbase.com/funding_round/altereyes-seed--78ddf8b9,AlterEyes,https://www.crunchbase.com/organization/altereyes,Seed,"Hasselt, Limburg, Belgium, Europe",400000,EUR,452612,25/03/2019,Seed,2100000,EUR,2376211,Yes,"AlterEyes is an XR Venture Studio scaling ideas to marketable augmented, virtual and metaverse applications or solutions","Augmented Reality, Corporate Training, Digital Entertainment, Information Technology, Location Based Services, Metaverse, Training, Virtual Reality",,https://altereyes.com,Less than $1M,700002,EUR,789819,Seed,2,,,,,"344,482"
Pre Seed Round - MLA Diagnostics,https://www.crunchbase.com/funding_round/mla-diagnostics-pre-seed--72630444,MLA Diagnostics,https://www.crunchbase.com/organization/mla-diagnostics,Pre-Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,05/04/2019,Seed,,,,Yes,MLA DIAGNOSTICS IS DEVELOPING A REVOLUTIONARY PROGNOSTIC TEST FOR EARLY STAGE MELANOMA,"Health Care, Health Diagnostics, Medical, Medical Device",,https://www.mladx.com/,,,,,,2,NLC,NLC,1,,"610,727"
Seed Round - ENLYZE,https://www.crunchbase.com/funding_round/enlyze-seed--24f67c6f,ENLYZE,https://www.crunchbase.com/organization/enlyze,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,05/04/2019,Seed,,,,Yes,ENLYZE focuses on OEE optimization for manufacturing companies with a special emphasis on performance and quality.,"Industrial Automation, Software",,https://enlyze.com/,$1M to $10M,2200000,EUR,2449616,Seed,3,Agile Accelerator,Agile Accelerator,1,,"453,405"
Pre Seed Round - EasyWeek,https://www.crunchbase.com/funding_round/easyweek-pre-seed--9cc70930,EasyWeek,https://www.crunchbase.com/organization/easyweek,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",200000,EUR,224049,01/05/2019,Seed,,,,Yes,EasyWeek is an easy-to-manage online appointment scheduler made to automate your business from the service industry.,"Apps, Beauty, Health Care, SaaS, Scheduling, Software, Warehousing, Wellness",,https://easyweek.io/biz/,Less than $1M,500000,EUR,573079,Seed,2,,Awescode,1,,"144,147"
Seed Round - metru,https://www.crunchbase.com/funding_round/metru-seed--7dec3b26,metru,https://www.crunchbase.com/organization/metru,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",400000,EUR,448097,01/05/2019,Seed,2800000,EUR,3136682,Yes,metru is an HR portal to connect companies and candidates in the preselection process of the recruiting.,"Human Resources, Mobile Apps, Software, Video",,https://www.metru.io,,900000,EUR,1018823,Seed,3,,,,,"415,031"
Seed Round - Gridhound,https://www.crunchbase.com/funding_round/gridhound-ug-seed--faf99d19,Gridhound,https://www.crunchbase.com/organization/gridhound-ug,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,01/05/2019,Seed,,,,Yes,"Digitalization, Data Analytics and affordable AI-based State Estimation for Distribution Grids","Analytics, Artificial Intelligence (AI), Asset Management, Electrical Distribution, Energy Efficiency, Energy Management, Power Grid, Software",,https://www.gridhound.de,$1M to $10M,,,,Seed,2,,,,,"462,907"
Pre Seed Round - Taxy.io,https://www.crunchbase.com/funding_round/taxy-io-pre-seed--7aa37504,Taxy.io,https://www.crunchbase.com/organization/taxy-io,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,14/05/2019,Seed,,,,Yes,Taxy.io builds the leading platform for B2B tax automation,"FinTech, Legal Tech, Machine Learning, Software",,https://www.taxy.io/,$1M to $10M,,,,Seed,2,TechVision Fund,"NRW.BANK, TechVision Fund",2,,"649,512"
Seed Round - AMIRA Media,https://www.crunchbase.com/funding_round/amira-media-gmbh-seed--7c8a5559,AMIRA Media,https://www.crunchbase.com/organization/amira-media-gmbh,Seed,"Neuss, Nordrhein-Westfalen, Germany, Europe",,,,01/06/2019,Seed,,,,Yes,AMIRA Media GmbH is a PTA Platform & Community.,"Advertising, Communities, Internet, Video",,https://www.amira-welt.de/,$1M to $10M,,,,Seed,1,Moacon Ventures,Moacon Ventures,1,,"394,274"
Series A - Grassa,https://www.crunchbase.com/funding_round/grassa-series-a--30022228,Grassa,https://www.crunchbase.com/organization/grassa,Series A,"Grubbenvorst, Limburg, The Netherlands, Europe",2000000,EUR,2258899,12/06/2019,Early Stage Venture,,,,Yes,GRASSA! wil dat de wereld overgaat op een duurzamer voedingsconcept,"Animal Feed, Dairy, Food and Beverage",,https://grassa.nl/,$1M to $10M,2000000,EUR,2258899,Early Stage Venture,2,Brightlands Venture Partners,"Brightlands Venture Partners, Fransen Gerrits, NV Industriebank LIOF",3,,"577,697"
Seed Round - Hivelab,https://www.crunchbase.com/funding_round/hivelab-seed--350a0554,Hivelab,https://www.crunchbase.com/organization/hivelab,Seed,"Liège, Liege, Belgium, Europe",25000,EUR,28059,17/06/2019,Seed,,,,Yes,Hivelab provides software and IT services.,"Information Technology, Software",,https://www.hivelab.be/en/,$1M to $10M,25000,EUR,28059,Seed,1,,Digital Attraxion,1,,"574,065"
Seed Round - candidate select,https://www.crunchbase.com/funding_round/candidate-select-seed--23830e49,candidate select,https://www.crunchbase.com/organization/candidate-select,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",1050000,EUR,1195582,22/06/2019,Seed,,,,Yes,"case uses context information and its own algorithm to make educational degrees comparable across institutions, subjects and countries.","Analytics, Artificial Intelligence (AI), Human Resources, Information Technology, Recruiting",,https://www.candidate-select.com,$1M to $10M,2673000,EUR,3004637,Seed,5,Rolf Schromgens,Rolf Schromgens,1,,"317,059"
Seed Round - Caramella,https://www.crunchbase.com/funding_round/caramella-seed--e8860939,Caramella,https://www.crunchbase.com/organization/caramella,Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",400000,USD,400000,01/07/2019,Seed,,,,Yes,A clean and modern blogging platform without the fuss.,"Blogging Platforms, Enterprise Software, Graphic Design, Web Apps, Web Design",,http://caramel.la,$1M to $10M,826666,USD,826666,Seed,3,,Vision Ventures,1,,"204,330"
Seed Round - MONDAY.ROCKS,https://www.crunchbase.com/funding_round/monday-rocks-seed--fda29767,MONDAY.ROCKS,https://www.crunchbase.com/organization/monday-rocks,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,04/07/2019,Seed,,,,Yes,MONDAY.ROCKS offers software to identify team bottlenecks and provides data-based recommendations for team leadership.,"Analytics, Apps, Human Resources, SaaS, Software, Software Engineering",,https://www.monday.rocks,Less than $1M,,,,Early Stage Venture,2,,,,,"354,740"
Seed Round - SteelTrace,https://www.crunchbase.com/funding_round/steeltrace-seed--5b02a7ac,SteelTrace,https://www.crunchbase.com/organization/steeltrace,Seed,"Maastricht, Limburg, The Netherlands, Europe",250000,EUR,280788,06/07/2019,Seed,,,,Yes,"Digital platform that enables transparency, traceability and efficiency to the supply chain of steel for the petrochemical industry.","Chemical, Manufacturing",,https://steeltrace.co,,250000,EUR,280788,Seed,1,,,,,"621,523"
Seed Round - Nannio GmbH,https://www.crunchbase.com/funding_round/nannio-gmbh-seed--93340c4d,Nannio GmbH,https://www.crunchbase.com/organization/nannio-gmbh,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,12/07/2019,Seed,,,,Yes,Nannio provides children's courses and childcare,,,,,,,,Seed,1,,1stMOVER,1,,"336,070"
Series A - Paztir,https://www.crunchbase.com/funding_round/paztir-series-a--a19fee02,Paztir,https://www.crunchbase.com/organization/paztir,Series A,"Maastricht, Limburg, The Netherlands, Europe",,,,17/07/2019,Early Stage Venture,,,,Yes,"Paztir automates bike and box locks, tracks, and manages access, helping you save up to 30 minutes daily per bike.","Automotive, Security",,http://www.paztir.com/,,,,,Early Stage Venture,3,,"NV Industriebank LIOF, VenturesOne",2,,"559,927"
Pre Seed Round - aiconix GmbH,https://www.crunchbase.com/funding_round/aiconix-ai-pre-seed--4d7b94be,aiconix GmbH,https://www.crunchbase.com/organization/aiconix-ai,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",300000,EUR,332572,28/08/2019,Seed,,,,Yes,aiconix.ai relies on artificial intelligence in the area of ​​video optimization.,"Analytics, Artificial Intelligence (AI), Machine Learning, Media and Entertainment, SaaS, Software, Speech Recognition",,http://www.aiconix.ai/,$1M to $10M,2323157,EUR,2686703,Private Equity,9,,,,,"249,097"
Seed Round - Golf Post,https://www.crunchbase.com/funding_round/golf-post-ag-seed--19c35cf7,Golf Post,https://www.crunchbase.com/organization/golf-post-ag,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",200000,EUR,221479,17/09/2019,Seed,,,,Yes,Digital platform Golf Post AG: Online Magazine and Community,"Communities, Digital Media, Internet, News, Publishing, Social Network, Sporting Goods, Sports",,http://www.golfpost.de/,$1M to $10M,1400000,EUR,1538146,Seed,4,,,,,"424,231"
Seed Round - Epify,https://www.crunchbase.com/funding_round/epify-seed--7eb6af5c,Epify,https://www.crunchbase.com/organization/epify,Seed,"Maastricht, Limburg, The Netherlands, Europe",500000,EUR,546144,26/09/2019,Seed,,,,Yes,Epify is a collaboration between Maastricht University and the bioinformatics group of Ghent University.,"Apps, Biotechnology, Health Care, Information Technology",,https://epify.nl/,Less than $1M,500000,EUR,546144,Seed,1,,,,,"581,715"
Series A - Abalos Therapeutics,https://www.crunchbase.com/funding_round/abalos-therapeutics-series-a--1eae6e02,Abalos Therapeutics,https://www.crunchbase.com/organization/abalos-therapeutics,Series A,"Essen, Nordrhein-Westfalen, Germany, Europe",12000000,EUR,13240196,15/10/2019,Early Stage Venture,,,,Yes,"Abalos Therapeutics is an Essen, Germany-based developer of novel immuno-virotherapies against cancer.",Biotechnology,,https://abalos-tx.com/,$1M to $10M,43000000,EUR,49170436,Early Stage Venture,2,"Boehringer Ingelheim Venture Fund, Gruenderfonds Ruhr","Boehringer Ingelheim Venture Fund, Gruenderfonds Ruhr, HTGF | High-Tech Gruenderfonds, NRW.BANK",4,,"175,173"
Pre Seed Round - CUREosity,https://www.crunchbase.com/funding_round/cureosity-pre-seed--11cac0e1,CUREosity,https://www.crunchbase.com/organization/cureosity,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1100000,EUR,1228507,01/11/2019,Seed,,,,Yes,CUREosity is a Med-Tech company that provides VR-based therapy-solutions on a SaaS business model,"Health Care, Medical, Medical Device, SaaS, Software, Therapeutics, Virtual Reality",,https://www.cureosity.de/,$1M to $10M,8400000,EUR,9365516,Seed,3,Rhein Invest,Rhein Invest,1,,"535,995"
Series A - Cognigy,https://www.crunchbase.com/funding_round/cognigy-series-a--327b805d,Cognigy,https://www.crunchbase.com/organization/cognigy,Series A,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",5500000,EUR,6062396,26/11/2019,Early Stage Venture,,,,Yes,Cognigy is an enterprise conversational AI platform designed to automate customer and employee support processes.,"Artificial Intelligence (AI), Chatbot, Generative AI, Information Technology, IT Infrastructure, IT Management, SaaS, Sales Automation, Small and Medium Businesses, Software",,http://www.cognigy.com,$1M to $10M,168964492,USD,168964492,Late Stage Venture,8,"DN Capital, Inventures, Nordic Makers","DN Capital, Inventures, Nordic Makers",3,1,"537,327"
Seed Round - Evolution Meats,https://www.crunchbase.com/funding_round/evolution-meats-seed--10328707,Evolution Meats,https://www.crunchbase.com/organization/evolution-meats,Seed,"Roermond, Limburg, The Netherlands, Europe",,,,06/12/2019,Seed,,,,Yes,"Evolution Meats specialize in creating delicious, 100% vegetable products with the taste and texture of meat.","Cooking, Food Processing",,https://www.evolutionmeats.com/,,,,,Seed,1,,Unovis Asset Management,1,1,"208,043"
Seed Round - Pottsalat,https://www.crunchbase.com/funding_round/pottsalat-seed--6a2fd686,Pottsalat,https://www.crunchbase.com/organization/pottsalat,Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",,,,09/12/2019,Seed,,,,Yes,Pottsalat provides delivery service intended to deliver freshly prepared salads and bowls.,"Food and Beverage, Food Delivery, Franchise, Last Mile Transportation",,https://pottsalat.de/,$10M to $50M,7000000,EUR,7838097,,5,,kopa ventures,1,,"334,662"
Series A - envelio,https://www.crunchbase.com/funding_round/envelio-series-a--cf6e83d5,envelio,https://www.crunchbase.com/organization/envelio,Series A,"Köln, Nordrhein-Westfalen, Germany, Europe",6000000,EUR,6710073,12/12/2019,Early Stage Venture,,,,Yes,envelio is a cloud based smart grid platform.,"Analytics, Artificial Intelligence (AI), Cloud Computing, Electrical Distribution, Enterprise Software, Machine Learning, Power Grid, SaaS, Smart Cities, Software",,https://envelio.com,$1M to $10M,7071429,EUR,7945711,M&A,3,eCAPITAL ENTREPRENEURIAL PARTNERS,"Demeter, eCAPITAL ENTREPRENEURIAL PARTNERS, HTGF | High-Tech Gruenderfonds",3,2,"585,662"
Pre Seed Round - Edloomio,https://www.crunchbase.com/funding_round/edloomio-pre-seed--ca76eea1,Edloomio,https://www.crunchbase.com/organization/edloomio,Pre-Seed,"Sittard, Limburg, The Netherlands, Europe",,,,28/12/2019,Seed,,,,Yes,The flexible learning platform,"E-Learning, Human Resources, SaaS, Software",,https://edloomio.com,$1M to $10M,,,,Seed,2,,,,,"214,627"
Pre Seed Round - limbiq.com,https://www.crunchbase.com/funding_round/limbiq-com-pre-seed--e2632101,limbiq.com,https://www.crunchbase.com/organization/limbiq-com,Pre-Seed,"Duisburg, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2020,Seed,,,,Yes,limbiq.com is AI-driven supply chain management SaaS platform to digitize collaboration across company borders,"E-Commerce, Logistics, SaaS, Software, Supply Chain Management",,https://www.limbiq.com,Less than $1M,1500000,EUR,1640187,Seed,3,,seedfeed,1,,"32,238"
Seed Round - Bigitec Studio,https://www.crunchbase.com/funding_round/bigitec-gmbh-seed--ca065d30,Bigitec Studio,https://www.crunchbase.com/organization/bigitec-gmbh,Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",,,,01/01/2020,Seed,,,,Yes,Digital Islamic Content,"Ad Network, Digital Media, Mobile Apps, Publishing, Religion, Social Network, Video Games",,http://www.bigitec.com/,Less than $1M,,,,Seed,1,,G Square Investment,1,,"70,291"
Seed Round - Desolenator,https://www.crunchbase.com/funding_round/desolenator-seed--8c0b0bd4,Desolenator,https://www.crunchbase.com/organization/desolenator,Seed,"Maastricht, Limburg, The Netherlands, Europe",,,,01/01/2020,Seed,,,,Yes,"An evolution in water purification, powered by the photons of the sun.","CleanTech, Renewable Energy, Water, Water Purification",,https://www.desolenator.com/,$1B to $10B,,,,,6,,"Full Circle Africa, Sustainable Ocean Alliance",2,,"185,410"
Pre Seed Round - E-LLOYD,https://www.crunchbase.com/funding_round/e-lloyd-pre-seed--349f0176,E-LLOYD,https://www.crunchbase.com/organization/e-lloyd,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",30000,EUR,33657,01/01/2020,Seed,,,,Yes,Technology and service provider for equipping (commercial) ships and ferries with electric powertrains.,Marine Technology,,http://e-lloyd.com/,,30000,EUR,33657,Seed,1,,EXIST,1,,"211,524"
Pre Seed Round - AUF Mobility,https://www.crunchbase.com/funding_round/auf-mobility-pre-seed--2d186ad8,AUF Mobility,https://www.crunchbase.com/organization/auf-mobility,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",30000,USD,30000,01/01/2020,Seed,,,,Yes,"Mit unseren Ideen wollen wir neue Impulse im Bereich der Medizintechnik, Logistik und Mobilität setzen.",,,http://auf-mobility.com/,,30000,USD,30000,Seed,1,,EXIST,1,,"213,013"
Series A - nevisQ,https://www.crunchbase.com/funding_round/nevisq-series-a--ae8483af,nevisQ,https://www.crunchbase.com/organization/nevisq,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,10/01/2020,Early Stage Venture,,,,Yes,Innovative solutions for fall prevention and fall detection in nursing care facilities,"Assisted Living, Elder Care, Hardware, Health Care, Home Health Care, Internet of Things, Nursing and Residential Care, Software",,https://www.nevisq.com,,175000,EUR,194872,Early Stage Venture,5,Schürfeld Group,Schürfeld Group,1,,"312,915"
Series A - Mosa Meat,https://www.crunchbase.com/funding_round/mosa-meat-series-a--da23d4eb,Mosa Meat,https://www.crunchbase.com/organization/mosa-meat,Series A,"Maastricht, Limburg, The Netherlands, Europe",2000000,EUR,2224199,10/01/2020,Early Stage Venture,,,,Yes,"Mosa Meat develops cultured beef products by growing meat from animal cells, eliminating the need for traditional livestock farming methods.","Agriculture, Food and Beverage, Food Processing, Snack Food",,http://www.mosameat.com,$100M to $500M,138448492,USD,138448492,,8,,"Lowercase Capital, Nutreco",2,1,"382,352"
Seed Round - ENLYZE,https://www.crunchbase.com/funding_round/enlyze-seed--840c24ed,ENLYZE,https://www.crunchbase.com/organization/enlyze,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",2200000,EUR,2449616,13/01/2020,Seed,,,,Yes,ENLYZE focuses on OEE optimization for manufacturing companies with a special emphasis on performance and quality.,"Industrial Automation, Software",,https://enlyze.com/,$1M to $10M,2200000,EUR,2449616,Seed,3,,"42CAP, PROfounders Capital",2,,"329,808"
Seed Round - ServiceOcean,https://www.crunchbase.com/funding_round/serviceocean-seed--fe41029a,ServiceOcean,https://www.crunchbase.com/organization/serviceocean,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,15/01/2020,Seed,,,,Yes,ServiceOcean provides call center software that solves the key challenges of accessibility for companies and their customers.,"Information Services, Information Technology, Software",,https://www.serviceocean.com/,,,,,Seed,1,FortyOne Group,"Five2Grow, FortyOne Group, MS Direct Group, Startfeld foundation, Stefan Loacker",5,,"125,534"
Seed Round - retraced,https://www.crunchbase.com/funding_round/retraced-seed--7dd9fda8,retraced,https://www.crunchbase.com/organization/retraced,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",230000,EUR,256504,15/01/2020,Seed,2000000,EUR,2230470,Yes,Retraced provides a SaaS solution enabling tracing of fashion supply chains with Blockchain technology.,"Blockchain, Fashion, Retail Technology, SaaS, Supply Chain Management",,https://retraced.co,Less than $1M,22730000,EUR,24467910,Early Stage Venture,4,,,,,"246,907"
Seed Round - EMMIE GRAY,https://www.crunchbase.com/funding_round/emmie-gray-seed--12aee765,EMMIE GRAY,https://www.crunchbase.com/organization/emmie-gray,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1109581,22/01/2020,Seed,,,,Yes,EMMIE GRAY is a retailer specializing in birthday and wedding floral bouquets.,"E-Commerce, Flowers, Home Decor, Lifestyle",,https://www.emmiegray.de,,1000000,EUR,1109581,Seed,2,Lennertz & Co.,"Cabiedes & Partners, Lennertz & Co., Tritum",3,,"123,883"
Seed Round - Dr. SAM,https://www.crunchbase.com/funding_round/dr-sam-dein-online-tierarzt-seed--cbcb4c18,Dr. SAM,https://www.crunchbase.com/organization/dr-sam-dein-online-tierarzt,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,01/02/2020,Seed,,,,Yes,Dr. SAM connects the user with experienced veterinarians for a digital consultation.,Veterinary,,https://www.drsam.de,$1M to $10M,,,,Seed,3,,,,,"131,387"
Seed Round - crop.zone,https://www.crunchbase.com/funding_round/crop-zone-seed--d14b11cf,crop.zone,https://www.crunchbase.com/organization/crop-zone,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",1500000,EUR,1664145,01/02/2020,Seed,,,,Yes,crop.zone provides farmers with chemistry-free tools for weed control and harvest preparation.,"Agriculture, AgTech, Farming",,https://crop.zone/,$1B to $10B,12664145,USD,12664145,Early Stage Venture,2,,,,,"313,043"
